,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName,collectionArtistId,collectionHdPrice,trackHdPrice,contentAdvisoryRating,shortDescription,longDescription,collectionArtistViewUrl,feedUrl,trackRentalPrice,trackHdRentalPrice,artworkUrl600,genreIds,genres
0,track,song,3296287.0,1440650428,1440651688,Queen,"The Platinum Collection (Greatest Hits I, II & III)",The Show Must Go On,"The Platinum Collection (Greatest Hits I, II & III)",The Show Must Go On (Early Fade-Out),https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on-early-fade-out/1440650428?i=1440651688&uo=4,https://music.apple.com/us/album/the-show-must-go-on-early-fade-out/1440650428?i=1440651688&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ab/b5/be/abb5be91-1444-3e3b-87a8-d764d031c598/mzaf_1091716959273445212.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/83/23/e4/8323e48b-3467-448b-1ce0-8981d8a97437/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/83/23/e4/8323e48b-3467-448b-1ce0-8981d8a97437/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/83/23/e4/8323e48b-3467-448b-1ce0-8981d8a97437/source/100x100bb.jpg,24.99,1.29,1991-02-04T12:00:00Z,notExplicit,notExplicit,3.0,2.0,17,16.0,263621.0,USA,USD,Rock,True,,,,,,,,,,,,,,
1,track,song,3296287.0,1440650428,1440651698,Queen & Elton John,"The Platinum Collection (Greatest Hits I, II & III)",The Show Must Go On,"The Platinum Collection (Greatest Hits I, II & III)","The Show Must Go On (Live from Theatre National de Chaillot, Paris 1997)",https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on-live-from-theatre-national/1440650428?i=1440651698&uo=4,https://music.apple.com/us/album/the-show-must-go-on-live-from-theatre-national/1440650428?i=1440651698&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ee/37/ff/ee37ff66-11cd-c1d1-5488-55e60ccb138e/mzaf_10429445601710693176.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/83/23/e4/8323e48b-3467-448b-1ce0-8981d8a97437/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/83/23/e4/8323e48b-3467-448b-1ce0-8981d8a97437/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/83/23/e4/8323e48b-3467-448b-1ce0-8981d8a97437/source/100x100bb.jpg,24.99,1.29,1999-11-08T12:00:00Z,notExplicit,notExplicit,3.0,3.0,17,1.0,275392.0,USA,USD,Rock,True,Queen,,,,,,,,,,,,,
2,track,song,3296287.0,1434899831,1434900084,Queen,Bohemian Rhapsody (The Original Soundtrack),The Show Must Go On,Bohemian Rhapsody (The Original Soundtrack),The Show Must Go On (2011 Remaster),https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on-2011-remaster/1434899831?i=1434900084&uo=4,https://music.apple.com/us/album/the-show-must-go-on-2011-remaster/1434899831?i=1434900084&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/00/4d/b3/004db351-da7a-e2bf-cda9-958ac1bc9ddf/mzaf_10856540773259746286.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/54/40/33/544033ca-64e3-a185-1b57-db5a6634d3a3/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/54/40/33/544033ca-64e3-a185-1b57-db5a6634d3a3/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/54/40/33/544033ca-64e3-a185-1b57-db5a6634d3a3/source/100x100bb.jpg,11.99,1.29,1991-02-04T12:00:00Z,notExplicit,notExplicit,1.0,1.0,21,22.0,271610.0,USA,USD,Rock,True,,,,,,,,,,,,,,
3,track,song,3296287.0,1528212071,1528212447,Queen & Adam Lambert,Live Around the World (Deluxe),The Show Must Go On,Live Around the World,"The Show Must Go On (Live at The O2, London, UK, 04/07/2018)",https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on-live-at-the-o2-london-uk-04-07-2018/1528212071?i=1528212447&uo=4,https://music.apple.com/us/album/the-show-must-go-on-live-at-the-o2-london-uk-04-07-2018/1528212071?i=1528212447&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/bb/60/a2/bb60a2b7-c6b6-343a-c587-b50af535a1b0/mzaf_5268868823148037192.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/35/1d/79351dcf-1a04-9edc-b0ca-f335d10d496a/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/35/1d/79351dcf-1a04-9edc-b0ca-f335d10d496a/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/35/1d/79351dcf-1a04-9edc-b0ca-f335d10d496a/source/100x100bb.jpg,9.99,1.29,2020-08-29T12:00:00Z,notExplicit,notExplicit,1.0,1.0,20,12.0,257788.0,USA,USD,Rock,True,,,,,,,,,,,,,,
4,track,song,487143.0,1065975633,1065976171,Pink Floyd,The Wall,The Show Must Go On,The Wall,The Show Must Go On,https://music.apple.com/us/artist/pink-floyd/487143?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1065975633?i=1065976171&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1065975633?i=1065976171&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/57/4a/f8/574af864-88a4-16d4-c64e-d9857adc8b9a/mzaf_12375970921451753152.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/89/d9/02/89d90299-4e04-f5e4-0eab-b09d0352fa31/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/89/d9/02/89d90299-4e04-f5e4-0eab-b09d0352fa31/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/89/d9/02/89d90299-4e04-f5e4-0eab-b09d0352fa31/source/100x100bb.jpg,19.99,1.29,1979-11-30T08:00:00Z,notExplicit,notExplicit,2.0,2.0,13,7.0,96333.0,USA,USD,Rock,True,,,,,,,,,,,,,,
5,track,song,96820.0,1440777137,1440778004,Three Dog Night,20th Century Masters - The Millennium Collection: The Best of Three Dog Night,The Show Must Go On,20th Century Masters - The Millennium Collection: The Best of Three Dog Night,The Show Must Go On (Single Version),https://music.apple.com/us/artist/three-dog-night/96820?uo=4,https://music.apple.com/us/album/the-show-must-go-on-single-version/1440777137?i=1440778004&uo=4,https://music.apple.com/us/album/the-show-must-go-on-single-version/1440777137?i=1440778004&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/37/52/f8/3752f8fa-a543-c477-4686-9c83b971b7bc/mzaf_5488438071384748164.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/35/50/b1/3550b11e-dc58-d079-58c2-6c4724d240c7/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/35/50/b1/3550b11e-dc58-d079-58c2-6c4724d240c7/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/35/50/b1/3550b11e-dc58-d079-58c2-6c4724d240c7/source/100x100bb.jpg,6.99,1.29,2000-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12,12.0,225107.0,USA,USD,Rock,True,,,,,,,,,,,,,,
6,track,song,3296287.0,1440806201,1440806229,Queen,Innuendo,The Show Must Go On,Innuendo,The Show Must Go On,https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440806201?i=1440806229&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440806201?i=1440806229&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d4/ac/62/d4ac628e-f13e-35c7-574d-5a8df70c4a3a/mzaf_532565571497583614.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/f7/bd/39/f7bd3970-701a-ca20-9a63-87ec6314c76d/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/f7/bd/39/f7bd3970-701a-ca20-9a63-87ec6314c76d/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/f7/bd/39/f7bd3970-701a-ca20-9a63-87ec6314c76d/source/100x100bb.jpg,9.99,1.29,1991-02-04T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12,12.0,275647.0,USA,USD,Rock,True,,,,,,,,,,,,,,
7,track,song,3296287.0,1440626676,1440626678,Queen,Greatest Hits III,The Show Must Go On (feat. Elton John),Greatest Hits III,"The Show Must Go On (feat. Elton John) [Live Theatre National de Chaillot, Paris 1997]",https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on-feat-elton-john-live-theatre/1440626676?i=1440626678&uo=4,https://music.apple.com/us/album/the-show-must-go-on-feat-elton-john-live-theatre/1440626676?i=1440626678&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d5/be/dd/d5bedd34-c87a-2df1-cf59-97e239a640f8/mzaf_7936976809484971198.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/a2/5b/3e/a25b3e06-a923-2254-1f9e-c34549a9dd05/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/a2/5b/3e/a25b3e06-a923-2254-1f9e-c34549a9dd05/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/a2/5b/3e/a25b3e06-a923-2254-1f9e-c34549a9dd05/source/100x100bb.jpg,10.99,1.29,1999-11-08T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17,1.0,275392.0,USA,USD,Rock,True,,,,,,,,,,,,,,
8,track,song,3296287.0,1422651924,1422653091,Queen,Greatest Hits II,The Show Must Go On,Greatest Hits II,The Show Must Go On,https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1422651924?i=1422653091&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1422651924?i=1422653091&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e6/c6/15/e6c615a9-d381-0df9-9330-15971711bce4/mzaf_301907106046851135.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/92/f5/45/92f5454e-654a-dfe5-7a55-cddae145559d/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/92/f5/45/92f5454e-654a-dfe5-7a55-cddae145559d/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/92/f5/45/92f5454e-654a-dfe5-7a55-cddae145559d/source/100x100bb.jpg,10.99,1.29,1991-02-04T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17,16.0,263621.0,USA,USD,Rock,True,,,,,,,,,,,,,,
9,track,song,464982826.0,475769666,475769878,The Bohemian Champions,Queen Greatest Hits,The Show Must Go On,Queen Greatest Hits,The Show Must Go On,https://music.apple.com/us/artist/the-bohemian-champions/464982826?uo=4,https://music.apple.com/us/album/the-show-must-go-on/475769666?i=475769878&uo=4,https://music.apple.com/us/album/the-show-must-go-on/475769666?i=475769878&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/41/01/b1/4101b171-f918-8bf8-97ec-c6826ac334c1/mzaf_1686429028653182967.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/14/ad/47/14ad4714-8aa9-d366-70ff-f1a13c428981/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/14/ad/47/14ad4714-8aa9-d366-70ff-f1a13c428981/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/14/ad/47/14ad4714-8aa9-d366-70ff-f1a13c428981/source/100x100bb.jpg,9.99,0.99,2011-03-31T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17,7.0,122040.0,USA,USD,Pop,True,,,,,,,,,,,,,,
10,track,song,96820.0,1440744525,1440744767,Three Dog Night,The Complete Hit Singles,The Show Must Go On,The Complete Hit Singles,The Show Must Go On,https://music.apple.com/us/artist/three-dog-night/96820?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440744525?i=1440744767&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440744525?i=1440744767&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0a/a0/ab/0aa0ab86-3b30-3d07-361a-6c0033a70b23/mzaf_14422104050872743412.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/44/55/c5/4455c5dc-6e84-dea4-3d35-5c9cd15e4de0/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/44/55/c5/4455c5dc-6e84-dea4-3d35-5c9cd15e4de0/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/44/55/c5/4455c5dc-6e84-dea4-3d35-5c9cd15e4de0/source/100x100bb.jpg,11.99,1.29,1993-12-07T12:00:00Z,notExplicit,notExplicit,1.0,1.0,21,18.0,224800.0,USA,USD,Rock,True,,,,,,,,,,,,,,
11,track,song,189245013.0,526754869,526754883,The Protomen,Present: A Night of Queen,The Show Must Go On,Present: A Night of Queen,The Show Must Go On,https://music.apple.com/us/artist/the-protomen/189245013?uo=4,https://music.apple.com/us/album/the-show-must-go-on/526754869?i=526754883&uo=4,https://music.apple.com/us/album/the-show-must-go-on/526754869?i=526754883&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/61/65/18/61651806-b4da-e1f3-cbe3-fd26978ba19e/mzaf_16174874683570819661.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/65/12/ff/6512fff7-b321-aaea-c422-7783a4b428c2/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/65/12/ff/6512fff7-b321-aaea-c422-7783a4b428c2/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/65/12/ff/6512fff7-b321-aaea-c422-7783a4b428c2/source/100x100bb.jpg,9.99,0.99,2012-06-05T12:00:00Z,notExplicit,notExplicit,1.0,1.0,18,14.0,370547.0,USA,USD,Rock,True,,,,,,,,,,,,,,
12,track,song,98966717.0,203480801,203481130,The Magic Orchestra,Instrumental Highlights - Saxophon & More,The Show Must Go On,Instrumental Highlights - Saxophon & More,The Show Must Go On (Queen),https://music.apple.com/us/artist/the-magic-orchestra/98966717?uo=4,https://music.apple.com/us/album/the-show-must-go-on-queen/203480801?i=203481130&uo=4,https://music.apple.com/us/album/the-show-must-go-on-queen/203480801?i=203481130&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/26/b0/2b/mzm.indrhgfq.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/72/47/2d/72472d71-d61c-eab1-e978-4965067feb47/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/72/47/2d/72472d71-d61c-eab1-e978-4965067feb47/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music/v4/72/47/2d/72472d71-d61c-eab1-e978-4965067feb47/source/100x100bb.jpg,10.99,0.99,2006-10-04T12:00:00Z,notExplicit,notExplicit,1.0,1.0,16,15.0,247627.0,USA,USD,Pop,False,,,,,,,,,,,,,,
13,track,song,3296287.0,1440630800,1440630994,Queen,Innuendo (Deluxe Edition),The Show Must Go On,Innuendo (Deluxe Edition),The Show Must Go On,https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440630800?i=1440630994&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440630800?i=1440630994&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/52/77/32/527732d7-b9ed-ab5f-b101-f3f5bf7edaa0/mzaf_2780010317260410758.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/49/3f/bb/493fbbe1-8966-add9-9c84-629265ceb373/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/49/3f/bb/493fbbe1-8966-add9-9c84-629265ceb373/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/49/3f/bb/493fbbe1-8966-add9-9c84-629265ceb373/source/100x100bb.jpg,11.99,1.29,1991-02-04T12:00:00Z,notExplicit,notExplicit,2.0,1.0,12,12.0,275647.0,USA,USD,Rock,True,,,,,,,,,,,,,,
14,track,song,406810380.0,406810376,406810414,tribute to Freddy Mercury,Queen of Mercury (Freddy Is Back),The Show Must Go On,Queen of Mercury (Freddy Is Back),The Show Must Go On (extended),https://music.apple.com/us/artist/tribute-to-freddy-mercury/406810380?uo=4,https://music.apple.com/us/album/the-show-must-go-on-extended/406810376?i=406810414&uo=4,https://music.apple.com/us/album/the-show-must-go-on-extended/406810376?i=406810414&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/67/80/16/6780168a-185b-c18f-239d-55b504a1d0a2/mzaf_4059119330424871336.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/7e/42/f2/7e42f271-ea7c-5436-921b-470d3cfdfd64/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/7e/42/f2/7e42f271-ea7c-5436-921b-470d3cfdfd64/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/7e/42/f2/7e42f271-ea7c-5436-921b-470d3cfdfd64/source/100x100bb.jpg,9.9,0.99,2010-11-14T12:00:00Z,notExplicit,notExplicit,1.0,1.0,10,8.0,333000.0,USA,USD,Dance,True,,,,,,,,,,,,,,
15,track,song,27462369.0,1440671241,1440672124,Michael Giacchino,Coco (Original Motion Picture Soundtrack),The Show Must Go On,Coco (Original Motion Picture Soundtrack),The Show Must Go On,https://music.apple.com/us/artist/michael-giacchino/27462369?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440671241?i=1440672124&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440671241?i=1440672124&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/24/46/56/244656c9-79cc-1537-0a4a-5ceb4de6ecb6/mzaf_9186477970093106553.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/ab/d9/44/abd944a6-9a68-22b1-a1c8-4872a7f8ce7b/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/ab/d9/44/abd944a6-9a68-22b1-a1c8-4872a7f8ce7b/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/ab/d9/44/abd944a6-9a68-22b1-a1c8-4872a7f8ce7b/source/100x100bb.jpg,9.99,1.29,2017-10-27T12:00:00Z,notExplicit,notExplicit,1.0,1.0,38,34.0,151533.0,USA,USD,Soundtrack,False,Various Artists,36270.0,,,,,,,,,,,,
16,track,tv-episode,909114353.0,1031579741,1046347949,Madam Secretary,"Madam Secretary, Season 2",The Show Must Go On,"Madam Secretary, Season 2",The Show Must Go On,https://itunes.apple.com/us/tv-show/madam-secretary/id909114353?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1031579741?i=1046347949&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1031579741?i=1046347949&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video114/v4/73/96/58/73965894-6c32-9394-e886-79a266365130/mzvf_9162243593333143766.640x480.h264lc.U.p.m4v,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/5d/b0/56/5db056a0-35b6-924d-6c0f-f65f5aca32bd/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/5d/b0/56/5db056a0-35b6-924d-6c0f-f65f5aca32bd/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/5d/b0/56/5db056a0-35b6-924d-6c0f-f65f5aca32bd/source/100x100bb.jpg,24.99,1.99,2015-10-04T07:00:00Z,notExplicit,notExplicit,1.0,1.0,24,1.0,2647027.0,USA,USD,Drama,,,,24.99,2.99,TV-14,Elizabeth must take the oath of office when the President's plane disappears over the Pacific Ocean,"Elizabeth must take the oath of office when the President's plane disappears over the Pacific Ocean. Also, Henry is asked to recruit one of his Russian students to work for the U.S. government by Jane Fellows (Jill Hennessy), his new Defense Intelligence Agency handler. Academy Award winner and Executive Producer Morgan Freeman directed the episode and guest stars as Chief Justice Frawley.",,,,,,,
17,track,song,3296287.0,1440915529,1440915880,Queen & Paul Rodgers,Return of the Champions (Live),The Show Must Go On (Live),Return of the Champions (Live),The Show Must Go On (Live),https://music.apple.com/us/artist/queen/3296287?uo=4,https://music.apple.com/us/album/the-show-must-go-on-live/1440915529?i=1440915880&uo=4,https://music.apple.com/us/album/the-show-must-go-on-live/1440915529?i=1440915880&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0a/6a/ae/0a6aaed4-f417-a94e-82ed-99dd76917c51/mzaf_2345438279059701976.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/eb/bb/ff/ebbbff36-0fa0-9b8a-8a61-79e894c42d89/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/eb/bb/ff/ebbbff36-0fa0-9b8a-8a61-79e894c42d89/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/eb/bb/ff/ebbbff36-0fa0-9b8a-8a61-79e894c42d89/source/100x100bb.jpg,14.99,1.29,2005-09-13T12:00:00Z,notExplicit,notExplicit,2.0,2.0,11,7.0,273827.0,USA,USD,Rock,True,Queen + Paul Rodgers,291541369.0,,,,,,https://music.apple.com/us/artist/queen-paul-rodgers/291541369?uo=4,,,,,,
18,track,song,63729.0,1114636816,1114637428,Céline Dion,The Show Must Go On (feat. Lindsey Stirling) - Single,The Show Must Go On (feat. Lindsey Stirling),The Show Must Go On (feat. Lindsey Stirling) - Single,The Show Must Go On (feat. Lindsey Stirling),https://music.apple.com/us/artist/c%C3%A9line-dion/63729?uo=4,https://music.apple.com/us/album/the-show-must-go-on-feat-lindsey-stirling/1114636816?i=1114637428&uo=4,https://music.apple.com/us/album/the-show-must-go-on-feat-lindsey-stirling/1114636816?i=1114637428&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1d/4c/f2/1d4cf296-554b-2a20-90b6-5d0aa813c11f/mzaf_16643863625210096859.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/21/1b/42/211b427b-b0cc-a03e-d8a7-4283f68c7363/source/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/21/1b/42/211b427b-b0cc-a03e-d8a7-4283f68c7363/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/21/1b/42/211b427b-b0cc-a03e-d8a7-4283f68c7363/source/100x100bb.jpg,1.29,1.29,2016-05-20T07:00:00Z,notExplicit,notExplicit,1.0,1.0,1,1.0,265101.0,USA,USD,Pop,True,,,,,,,,,,,,,,
19,track,song,96820.0,1440809157,1440809383,Three Dog Night,The Best of 3 Dog Night,The Show Must Go On,The Best of 3 Dog Night,The Show Must Go On,https://music.apple.com/us/artist/three-dog-night/96820?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440809157?i=1440809383&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1440809157?i=1440809383&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c5/13/f4/c513f47b-d844-634b-6094-3bead73b15a6/mzaf_3822189006064075824.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/16/c5/68/16c568d6-a291-6967-e53f-b7ba75fe90fd/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/16/c5/68/16c568d6-a291-6967-e53f-b7ba75fe90fd/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/16/c5/68/16c568d6-a291-6967-e53f-b7ba75fe90fd/source/100x100bb.jpg,9.99,1.29,1982-03-30T12:00:00Z,notExplicit,notExplicit,1.0,1.0,20,15.0,207333.0,USA,USD,Pop,True,,,,,,,,,,,,,,
20,track,song,542658.0,1042853859,1042853882,Roger Waters,Roger Waters The Wall,The Show Must Go On,Roger Waters The Wall,The Show Must Go On (Live),https://music.apple.com/us/artist/roger-waters/542658?uo=4,https://music.apple.com/us/album/the-show-must-go-on-live/1042853859?i=1042853882&uo=4,https://music.apple.com/us/album/the-show-must-go-on-live/1042853859?i=1042853882&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c4/7d/5e/c47d5ead-036e-ee57-f967-f40040401e4a/mzaf_2427440987198147685.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/65/26/6e/65266ef3-bfd2-83d5-be47-32a2a5ff7da2/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/65/26/6e/65266ef3-bfd2-83d5-be47-32a2a5ff7da2/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/65/26/6e/65266ef3-bfd2-83d5-be47-32a2a5ff7da2/source/100x100bb.jpg,14.99,1.29,2015-11-20T12:00:00Z,notExplicit,notExplicit,2.0,2.0,13,7.0,151880.0,USA,USD,Rock,True,,,,,,,,,,,,,,
